trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05
0.020479499999999998	0.0391827	0.11280200000000006	-0.00053369	-0.0	0.0	0.152825945	0.0023574808	-0.0192280824	0.0372160803	0.0200318714	-0.0045636923	0.0285525859
0.026521	0.028465300000000002	0.09999110000000004	-0.000803423	-1.2819699999999999e-23	0.00018502	0.05230745000000001	0.0022530596	0.0140783394	0.0307548121	0.0209369629	0.0053583513	0.0271993891
0.024291099999999996	-0.012490799999999998	0.09107710000000001	-0.00041913800000000005	-0.0	0.000365419	0.08033419999999998	0.0056872054	0.034537195699999995	-0.005403854499999999	0.0128982351	-0.0017043224	0.026602889900000003
0.0210443	0.0752561	0.13725199999999999	-0.0008142160000000001	5.3554700000000004e-05	0.00035737599999999996	0.160002385	0.0033962596	0.0290431396	-0.0218205838	0.0121273041	0.0139164827	0.0047124173
0.0336684	0.0190361	0.09488750000000004	-0.0008847589999999999	7.69593e-05	0.000393104	0.11769238	-0.0013927247	0.0043472396	-0.049748874000000005	-0.0041849225	0.001207821	0.0010992074
0.0333388	0.019052799999999998	0.11601900000000001	-0.0008062609999999997	0.000322699	0.000378833	0.038403235000000015	-0.0028990692	-0.0249845019	-0.0413316109	-0.00687843	-0.0010616245	-0.0113684083
0.040504000000000005	0.0661023	0.12031700000000001	-0.0009499980000000001	-0.0	0.000459527	0.0858692	-0.0002466244	-0.0482591674	-0.007267863199999999	-0.0025898487	0.0296802227	-0.0159293901
0.0358207	-0.00549224	0.08688569999999997	-0.0008847589999999999	8.730159999999997e-05	0.000569493	0.12283446999999995	0.0046511608	-0.0379588559	0.0310659817	0.002048439	0.0243485475	-0.0152407512
0.0438479	0.0642971	0.132226	-0.00135944	0.00044368699999999996	0.000559469	0.16521136	0.0057866686	-0.0049158171	0.0496194879	0.0195667421	0.0334583584	-0.0385167254
0.0445697	0.0559807	0.11945399999999999	-0.00177807	0.00017556	0.000640685	0.06020885	0.0013797048	0.0214022686	0.0240602962	0.0156395805	0.0293077384	-0.0280153016
0.0445841	0.00558828	0.116612	-0.00143624	9.65668e-05	0.000702453	0.07737838000000001	-0.0009142472	0.033043874300000005	-0.0196925797	0.0086747589	0.0228369808	-0.0230014571
0.0445777	0.09275889999999999	0.153712	-0.00184926	0.000232367	0.000671701	0.15325563	-0.0057020648	0.0026900864	-0.0335822144	-0.0030817659	0.0058216888	-0.0391510842
0.0474131	0.0162039	0.12111199999999998	-0.00167322	0.000268419	0.0006864530000000001	0.12333259999999995	-0.0016012015	-0.0383513785	-0.0123282684	-0.0172905701	-0.0146108097	-0.021622158
0.048823000000000005	0.0506272	0.143062	-0.00174586	0.000352314	0.000707607	0.06666764999999998	-0.0037131473	-0.0411296173	0.014286488	-0.003941313	-0.0194732677	-0.0145895318
0.0542674	0.0612072	0.143992	-0.00163583	0.000249633	0.00070743	0.02759880000000001	0.0007025397	-0.0206978174	0.0432904509	0.0027461281	-0.0170082744	-0.008056209200000001
0.044574800000000005	0.00272273	0.12596400000000002	-0.00150659	0.00035329599999999996	0.0006653760000000001	0.09995292000000004	0.0053028608	0.0106886933	0.0433845825	0.0143418283	-0.0083449757	0.0228453365
0.0446213	0.0533582	0.140535	-0.00126126	0.000230853	0.0007263709999999999	0.08669137000000003	0.005136712	0.0302145471	0.035737986400000005	0.007910073	-0.0018674069	0.0107635753
0.0446501	0.0722677	0.148849	-0.00173772	0.00018355900000000002	0.0007547189999999999	0.05485740000000002	0.0045446125	0.0388853139	0.0006709646	0.0114790284	0.0208714941	0.024370852
0.0422459	0.00632123	0.136967	-0.00133295	0.00022969	0.000728566	0.10408537	0.0016822163000000002	0.015235576200000003	-0.0294551112	-0.0030734215000000004	0.0047475329	0.005560191
0.0377696	0.0452018	0.144749	-0.0013861600000000006	0.000260287	0.0007059360000000001	0.056460719999999985	-0.0039943039	0.0016368274	-0.0459517196	-0.0020224666	-0.0021182142000000003	0.0190687588
0.044508	0.09119110000000001	0.167775	-0.00154173	0.00053549	0.000603617	0.10240830000000001	0.0011918222	-0.0283319737	-0.0401143532	-0.0080161334	-0.0048076858	0.0026354162
0.049788599999999995	0.00336381	0.144217	-0.00148992	0.00053549	0.00067229	0.12269003999999994	0.0026226864	-0.0402072292	0.016392635	-0.006680279599999999	-0.0006610508	0.0018361448
0.044508	0.00336989	0.13216000000000006	-0.00148992	0.00053549	0.000603617	0.020777330000000014	0.0074482588	-0.0244479825	0.0363024306	0.0018649961	0.0033335614	-0.0034402051
0.0542966	0.0717495	0.18296099999999998	-0.00174151	0.00053549	0.000603617	0.14154871	0.005265319599999999	-0.03013058	0.044108263	0.0051309155	0.0104537172	-0.0046701743
0.0575618	0.0328834	0.145833	-0.00162259	0.0006714910000000001	0.000603617	0.09200535	0.0043984313	-0.0013280364999999998	0.0467362662	0.0074734331	0.0215067417	-0.004457309699999999
0.0620923	0.0305813	0.160998	-0.00178548	0.00053549	0.0006589580000000001	0.03970920000000002	0.0076579013	0.0127629493	0.0459107346	0.0179129016	0.013099403	-0.0134104204
0.06307040000000001	0.0842546	0.16613699999999998	-0.0020897	0.000642268	0.000603617	0.08310734999999997	0.0048459911	0.035347734	0.0285348688	0.0100718777	0.0225862189	-0.013824204
0.0631166	0.00435647	0.146811	-0.00188255	0.00053549	0.0008165699999999998	0.12561438	-0.0017792429999999996	0.038001562	-0.0097757511	0.0090199839	0.016293871	-0.002967795
0.06948710000000001	0.0655032	0.183024	-0.00216494	0.00053549	0.0007988929999999997	0.11873358	-0.0037941608	0.0144210685	-0.0383744428	-0.0117753155	0.0004583194	-0.0279086773
0.0793567	0.0725794	0.162448	-0.00223139	0.000632105	0.0008038239999999999	0.045921599999999986	-0.0010488094	-0.0249038365	-0.015704449	-0.0206687878	-0.0102757439	-0.0277523475
0.07995589999999997	0.013744200000000002	0.134502	-0.00216762	0.00053549	0.0008634979999999997	0.09838335	0.0014898493	-0.031453806200000003	0.0245435423	-0.0115831708	-0.0275384803	-0.0220630204
0.079919	0.08609129999999998	0.170478	-0.00232939	0.0007041969999999999	0.000809499	0.1275838	0.0015563594	-0.0135741723	0.0463498831	0.0014621306	-0.0228302186	-0.0263647504
0.086592	0.0213289	0.12681099999999998	-0.00215588	0.000709842	0.000603617	0.13435424999999998	0.0067654659	0.0175040905	0.039994684700000005	0.006629542	-0.013417003899999998	-0.003409056
0.085899	0.0685812	0.166054	-0.00273434	0.000746696	0.0008374259999999997	0.12964445	0.0065409924	0.03523041	0.0328610163	0.0129153523	-0.0111977371	-0.0036841994
0.09611960000000004	0.06654360000000001	0.166062	-0.00273434	0.0007797169999999998	0.00103752	0.02392194999999997	0.0025056096	0.0464438408	0.0020119986	-0.00358863	0.0073769877	-0.0030479361
0.0963529	0.0276945	0.160531	-0.00248434	0.000748512	0.0012955000000000006	0.07157265	0.0001590885	0.0476213596	-0.0304794542	-0.0091473096	-0.0033094137	-0.0084689078
0.112232	0.11518099999999999	0.203638	-0.00343615	0.000764624	0.00148877	0.20453220000000003	-0.0049781079	0.024036084300000003	-0.040080801400000005	-0.0145421554	0.0069569252	-0.0286465288
0.12416500000000001	0.031561	0.17798	-0.00309291	0.000864683	0.00164074	0.15097445	-0.0051836866	-0.0137250086	-0.0356660007	-0.0307838303	-0.0160863187	-0.0277809166
0.12418	0.0500807	0.183325	-0.00319635	0.000858789	0.00170791	0.0327049	-0.0041344037	-0.0418788074	-0.005491628199999999	-0.033045164700000004	-0.0152295994	-0.0413261713
0.124145	0.09360489999999999	0.182324	-0.00377411	0.000880907	0.00148877	0.08551109999999998	0.0001412571	-0.0308303049	0.0275320351	-0.0140594158	-0.0082584088	-0.0357152414
0.12415	0.00353447	0.127152	-0.00347624	0.000963597	0.0017690999999999998	0.17829193	0.0002376078	0.0155915587	0.0505186255	-0.0008477552	-0.0263860594	-0.0296403865
0.13300200000000004	0.007868039999999998	0.046976699999999996	-0.00349261	0.0012845300000000005	0.00183425	0.11348352	0.0014965206	0.0415469496	0.005164047299999999	-0.0109048684	-0.0358192611	-0.0098780018
0.141375	0.11098800000000002	0.0471172	-0.004235	0.0012845300000000005	0.00181575	0.14967795999999994	-0.0070318762	-0.0059747204	-0.0090394319	-0.0162439649	-0.03190656	-0.0315681469
0.159321	0.117388	0.0714862	-0.00556652	0.00165131	0.00210402	0.1480435	-0.0086352146	0.0084234495	0.0305593392	-0.0068167248	-0.0434232454	-0.0186290806
0.161626	0.117361	0.075579	-0.00539304	0.00158876	0.00221896	0.023973300000000017	-0.0053791948	0.0396047882	-0.004314668	-0.0002045551	-0.0433447553	0.0080387857
0.161649	0.061299	0.07750279999999997	-0.00510595	0.00162929	0.00236025	0.08145430000000001	-0.0059657754000000006	0.0378969154	-0.0306730277	-0.008142628	-0.0573984616	0.0334873716
0.173402	0.131107	0.1351	-0.00580475	0.00180491	0.00234567	0.18360820000000005	-0.0058557988	0.035343137000000004	-0.0391056376	-0.0119478309	-0.034702927200000004	0.0356125948
0.174604	0.07729739999999999	0.11551199999999999	-0.00565928	0.00172288	0.00248381	0.09288160000000002	-0.0093536677	-0.001139234	-0.051655910599999987	-0.0243951043	-0.0362168279	0.0318482107
0.16786600000000002	0.0517761	0.14558199999999996	-0.00548588	0.0019855	0.002309	0.0928708	-0.0031672664000000003	-0.0235453756	-0.0384258252	-0.0232595262	-0.0119876553	0.01562215
0.18243499999999999	0.123482	0.187647	-0.0055882	0.00217439	0.0023870000000000002	0.14680040000000005	0.0008809085000000002	-0.0374330851	-0.01796494	-0.0270246383	-0.005196474	0.0045211817
0.180541	0.06691220000000002	0.17618699999999998	-0.00575233	0.00227115	0.00228695	0.08797079999999999	0.0005378908999999999	-0.0393978427	0.0227596465	-0.0219008289	0.0131302474	-0.0208913765
0.171074	0.0572914	0.198856	-0.00618359	0.00245215	0.00219231	0.07710180000000001	0.0034769337	-0.0090511088	0.0489913068	-0.0166941274	0.0045952921	-0.046841996600000005
0.12416400000000001	0.141725	0.19459500000000002	-0.00583304	0.00515365	0.00170382	0.3126316000000001	0.0147988167	0.0001241913	0.0585547517	0.006770754300000001	0.0611646112	-0.0727993979
0.157788	0.060384	0.181586	-0.00713662	0.00272564	0.00286841	0.372783	0.007148253100000002	0.0467965348	0.0209963669	-0.0081507203	0.0425933279	-0.06488458400000001
0.175272	0.0210804	0.215523	-0.00689308	0.00306876	0.00272556	0.12720009999999998	-0.0025662926	0.0267784274	-0.0150661326	-0.0297582111	-0.0113714992	-0.1045762092
0.190153	0.0978839	0.141079	-0.00687463	0.0032982	0.00246577	0.1915125	-0.0077636361	-0.006984048299999999	-0.0037071114	-0.0324172944	-0.0442598491	-0.0514215335
0.19983399999999998	0.11543900000000006	0.0556216	-0.00700495	0.00313992	0.00246577	0.12712350000000006	-0.0020930941	-0.0156698947	0.0261776056	-0.0102196327	-0.0671839941	-0.0021187037
0.199837	-0.007278499999999999	0.045319599999999995	-0.00681819	0.0030899	0.00246577	0.1448615	-0.0054643263	0.0263838317	0.042025608099999986	-0.0015893848000000002	-0.0630008812	0.0071041249
0.19983399999999998	0.0362289	0.0453506	-0.00686945	0.00313992	0.00246577	0.04860539999999998	-0.0020683447	0.047442589	0.0323565841	0.0017801533	-0.0454084906	0.0312018092
0.19983399999999998	0.118324	0.0595789	-0.00686945	0.00313992	0.00246577	0.09632339999999999	0.0029135338	0.0226943192	0.0308166757	0.0100171718	-0.0290707081	0.0475700521
0.214709	0.09894700000000001	0.0616239	-0.00684089	0.00313992	0.00246577	0.037725000000000015	0.0053976208	0.027124652000000003	0.0309813051	0.0101606105	-0.0088000713	0.0576010266
0.219013	0.08891889999999998	0.0679115	-0.00684417	0.00341762	0.0028605999999999996	0.054410200000000034	0.0023968162	0.0440383488	0.0219093865	0.008577394399999999	0.028746453	0.0322987507
0.238515	0.159048	0.101229	-0.00776589	0.003775	0.00290727	0.18923710000000002	0.0026659216	0.039976644	0.006310924200000001	0.0026653415	0.0516544117	0.0201237866
0.246088	0.08908779999999998	0.0864346	-0.00746709	0.00381693	0.00320993	0.1244971	-0.0016176526999999998	0.0313657881	-0.0300963311	-0.005319812199999999	0.039290814900000005	-0.0100095007
0.274742	0.06813989999999999	0.09508589999999999	-0.0076509	0.0038891	0.00360636	0.09087369999999996	-0.0025782257	0.0228324822	-0.0444632153	-0.0045256039	0.0399044702	-0.0116940219
0.325327	0.09211280000000001	0.046988999999999996	-0.007989579999999998	0.00441968	0.00396659	0.1841293	-3.3756e-06	0.0268114232	-0.0469578437	-0.0001263484	0.0311888221	-0.011266916
0.354996	0.12371900000000001	0.00459029	-0.00846213	0.00476742	0.00428116	0.16041691000000002	-0.0010447381	0.0193668052	-0.0507265695	0.0150638705	0.0394600603	-0.0072328803
0.347869	0.05423340000000001	0.016756	-0.008440999999999999	0.00481032	0.00427023	0.09252630999999996	-0.0086828474	-0.0108126429	-0.0548823893	-0.0043300274	0.0069394781	-0.0052464880000000005
0.353023	0.08195980000000001	0.0463972	-0.00850344	0.00488699	0.00424311	0.07083309999999991	-0.0095433787	-0.0122817304	-0.0506358964	-0.008148523199999999	0.004304064	-0.0029035173
0.360169	0.135318	0.070589	-0.00879736	0.00497982	0.00428012	0.10588400000000013	-0.0021275178	-0.0226228974	-0.0451730266	-0.0075710067000000015	0.0213738494	0.0126389121
0.36015	0.0506127	0.0733288	-0.008436519999999998	0.00488699	0.00433326	0.11280460000000007	-0.0065931418000000006	-0.035309851600000004	-0.0290309077	-0.0194866593	-0.0024789524	0.007950268199999999
0.349294	0.116177	0.11741900000000001	-0.008815629999999998	0.00535303	0.00426889	0.16598650000000004	-0.00573121	-0.0444895208	-0.021555556	-0.0155817008	-0.0026432674	-0.0030894444
0.34455	0.126326	0.107904	-0.008961399999999998	0.00530775	0.00423977	0.035416499999999934	-0.0033662546	-0.0483086661	0.002377522	-0.007822755899999999	-0.0012561353	0.0084489511
0.348896	0.05567180000000001	0.099117	-0.0088816	0.00544669	0.00423202	0.09511169999999992	0.0012810744	-0.0458827213	0.025084404700000004	-0.004949690200000001	0.0008628793	0.0226314467
0.346037	0.11478499999999998	0.11151400000000002	-0.009024720000000002	0.00545992	0.00423207	0.08218919999999999	-0.0003493595	-0.0436916617	0.0189076535	-0.0071704312	0.0178520681	0.0150636788
0.3497	0.12834000000000004	0.11808800000000001	-0.00922864	0.00555367	0.00430624	0.04238400000000003	-0.0043810433	-0.0375362279	0.0307867868	-0.0055626211	0.0225402992	0.0259655133
0.352518	0.048628500000000005	0.133456	-0.00886714	0.00537937	0.00434947	0.126849	0.0026564432	0.0080165249	0.0559637122	0.0050943494	0.0170642318	0.008065578
0.36004899999999995	0.12286400000000001	0.15795399999999998	-0.00951928	0.00571959	0.0042591999999999994	0.160396	0.0036659518	0.0287980248	0.0340482374	0.0132957822	0.0430176038	0.0131294021
0.363746	0.08077960000000001	0.139373	-0.00949031	0.00582388	0.00432261	0.07419589999999998	-0.0029596498	0.0332786729	-0.0142119512	-0.0042509027	0.0129622275	0.0094880477
0.357946	0.05605509999999999	0.145621	-0.00962389	0.00561022	0.00429089	0.055720500000000006	-0.0053879968	0.0207729227	-0.0393574541	-0.0097999766	0.0128820741	0.0014057124
0.360083	0.13940999999999998	0.161003	-0.00990764	0.00572837	0.00436854	0.12485140000000006	-0.0027569083000000003	0.0104995763	-0.0436057461	-0.0067773932	0.0136934218	0.0034560905
0.36006900000000003	0.0497488	0.138629	-0.00964595	0.00560922	0.00439654	0.13249120000000006	-0.005350115799999999	-0.0125422471	-0.0465433705	-0.0185215043	-0.010870510900000002	0.0071366076
0.360101	0.102877	0.156083	-0.00977458	0.00535963	0.00445401	0.09239869999999996	-0.0044967848	-0.027579955	-0.044164502	-0.0190118352	0.0034316243	0.0183464454
0.366702	0.132306	0.146517	-0.0100626	0.00549895	0.00441467	0.06892999999999995	-0.0031295159	-0.051484142300000015	-0.026572393	-0.0137548926	0.006197735699999999	0.0176085229
0.367282	0.059605	0.140979	-0.00985892	0.0056713	0.00445022	0.09939800000000004	0.0004763458	-0.0424007883	0.022890739500000003	-0.0036586014	-0.0095073765	-0.0031513315000000004
0.360035	0.144042	0.164186	-0.010276899999999999	0.00569705	0.00430361	0.14440800000000004	0.0024785141	-0.0039281779	0.0381291744	0.0076218462	0.0301263583	-0.0086925922
0.370647	0.0949233	0.13236099999999998	-0.010248	0.00582389	0.00441302	0.10481319999999997	-0.0001089658	0.0224457017	0.0046584286	0.0103299232	0.009962742	-0.0026891667
0.365204	0.0849462	0.15012799999999998	-0.0103308	0.00582389	0.0044418999999999995	0.03877110000000001	0.0044427145	0.0362859126	-0.0076204135	0.0118715462	-0.0019233192	0.0005444265
0.373774	0.178056	0.16375	-0.0107044	0.00571253	0.00448372	0.14164079999999998	-0.0036742108	0.0384372259	-0.0043570483	0.0152527763	0.0193899939	-0.0026072533
0.373799	0.07557769999999997	0.154597	-0.0102905	0.00582389	0.004443	0.13995529999999998	-0.0032661992	0.028792269300000006	-0.0318804787	0.0032962637	0.005868894699999999	-0.0091518124
0.37438699999999997	0.108361	0.18981099999999998	-0.0107095	0.00575121	0.00448222	0.09513030000000013	-0.0018967906	-0.0022487239	-0.0481119812	-0.0155025265	-0.001655544	-0.014789942
0.378232	0.12331800000000001	0.204337	-0.0109454	0.00620516	0.00436863	0.07349999999999995	-0.0011694685	-0.0318068123	-0.0289620515	-0.0125733594	0.0008548828	-0.0073594876
0.37814000000000003	0.06272509999999999	0.19864500000000002	-0.010762200000000001	0.00617935	0.00438606	0.07769890000000003	2.73477e-05	-0.0391638517	-0.000986738	-0.0106152007	-0.0210599998	-0.0009535042
0.37803600000000004	0.156136	0.225789	-0.011393	0.0060617	0.00445384	0.1614704	0.0058306747	-0.0395746517	0.0035232993	-0.006456314300000001	-0.0171503171	0.0128716881
0.373712	0.07441030000000001	0.20591199999999998	-0.011436100000000001	0.00612544	0.00441092	0.11341469999999998	8.06497e-05	-0.0458754343	0.0219633583	-0.0001347923	-0.0209403254	0.017789908700000003
0.38057199999999997	0.127977	0.21891799999999997	-0.0115999	0.00606757	0.00457826	0.09288320000000004	-0.0008814628999999998	-0.0416173091	0.0404107959	-0.0017066144	0.0001608932	0.0032953138
0.38057199999999997	0.122551	0.198761	-0.011873200000000002	0.00613377	0.00461242	0.044266000000000034	-0.000615704	-0.0400260748	0.0395855365	0.0021969692	0.0038831044	0.0129721981
0.380471	0.0716455	0.196012	-0.011889	0.00643158	0.00451798	0.07415799999999997	0.0040758232	-0.0189452337	0.0514649914	0.0144976748	0.0072625184	0.0106356692
0.380606	0.16691199999999998	0.210761	-0.0123642	0.00601869	0.00469676	0.163494	0.0002049216	-0.0200886078	0.0484317839	0.0150035127	0.0251229771	0.0093840398
0.380576	0.0958103	0.187934	-0.0120613	0.00606159	0.00461106	0.1155337	0.0048733993	0.0121720457	0.0496210642	0.0187627633	0.017953591799999998	-0.0063770112
0.38056100000000004	0.11123599999999999	0.218784	-0.0123188	0.00602393	0.00454299	0.06445220000000003	0.000875355	0.0304310858	0.0431607413	0.018089564	0.0333303522	-0.014217133799999997
0.392965	0.12595399999999998	0.218863	-0.0123713	0.00610442	0.00454319	0.033860500000000016	0.0012395918	0.0381670499	0.015985735900000003	0.0129370946	0.0283351869	-0.0131677256
0.39302800000000004	0.124221	0.23854	-0.0124286	0.00597649	0.00471919	0.039534499999999966	-0.0020335546	0.0425654847	-0.0134644493	0.0031829078000000003	0.0195363306	-0.0238710621
0.39439	0.12900799999999998	0.229202	-0.0127604	0.00590328	0.00472706	0.036131000000000066	-0.0077773978	0.0128904558	-0.0403763272	-0.0058388951	0.0031112281	-0.0251184904
0.38721500000000003	0.06195219999999999	0.24888400000000002	-0.012194499999999999	0.0060111999999999995	0.0045997	0.13397180000000006	-0.0038608207	-0.0257826183	-0.015521498799999997	-0.0146338453	-0.0406205278	-0.0295325877
0.397809	0.12778	0.259925	-0.0128208	0.00593709	0.00456233	0.1243518000000001	-0.0016700231	-0.0312997548	0.0224633218	-0.0065536543	-0.0300633973	-0.0019909336
0.388376	0.09919589999999999	0.23408	-0.012744799999999999	0.00600744	0.00464806	0.07546610000000002	0.0010679258	-0.0001593676	0.030178621	0.0147181576	-0.046368309	0.0280917877
0.39086	0.067467	0.264923	-0.0124127	0.00624536	0.00452708	0.0996059	0.003152409	0.0270070429	0.0414541588	0.0223425346	-0.0331676366	0.0405023845
0.391266	0.155023	0.29528899999999997	-0.013001599999999999	0.00631514	0.0044758	0.153826	0.0029958168	0.0329478752	0.0265735957	0.0165100801	-0.0266373412	0.0511222677
0.391598	0.0795922	0.273278	-0.012434299999999999	0.00620103	0.00455474	0.13579129999999998	0.0031885551	0.0341683832	-0.006257561700000001	0.0116904098	-0.016993469599999998	0.0610075132
0.39248	0.07823109999999997	0.29480300000000004	-0.0126505	0.00636185	0.00450552	0.045080099999999936	0.0019537703	0.029125931400000006	-0.0337659798	0.0094992786	-0.0071579787	0.04248937
0.389472	0.169249	0.324544	-0.0131495	0.00643159	0.00454675	0.15426540000000002	-5.18693e-05	0.0113977172	-0.0408453736	-0.0039338416	0.01811337	0.0375405886
0.39666999999999997	0.0849487	0.28287199999999996	-0.0124985	0.00643159	0.00455802	0.16628380000000004	-0.0028599376	-0.0285836042	-0.0344524435	-0.0196044912	-0.0034877090000000003	0.016820065500000002
0.396516	0.0874934	0.30146799999999996	-0.012948	0.00643159	0.00435994	0.05367370000000008	0.0044265506	-0.0549715659	0.009189042	-0.0085934488	0.016739880800000002	-0.0161759415
0.392389	0.158667	0.298685	-0.013207399999999998	0.00643159	0.00461771	0.1039421	0.0077812789	-0.0303758142	0.0293575871	0.0065531886	0.0253473803	-0.010025362
0.392575	0.0475814	0.27670500000000003	-0.012918299999999999	0.00643159	0.00445103	0.15604059999999992	0.0042361647	-0.0060283185	0.0494447702	0.0153555393	0.0020776296	-0.0190415662
0.381655	0.145861	0.313458	-0.0135064	0.00657597	0.00449002	0.1845261	0.007987826	0.0155441949	0.0458249829	0.0234747779	0.0074271362	-0.0181770816
0.38771500000000003	0.0895447	0.27820700000000004	-0.013334899999999998	0.00635742	0.00441186	0.12103779999999995	0.0010399985	0.0303706107	0.0103894973	0.0177851373	-0.0115787475	-0.0138455023
0.392823	0.0700215	0.294242	-0.013043	0.00643159	0.00439884	0.059620699999999985	0.0029633601	0.0427148561	-0.0051558285	0.0157227033	-0.0034724568	0.0009525117
0.40922600000000003	0.163696	0.303885	-0.013684300000000005	0.00643159	0.00459051	0.16136899999999998	0.0002376191	0.0369527363	-0.0064435332	0.0140442753	0.01723665	-7.77032e-05
0.412336	0.0639382	0.27768200000000004	-0.0131392	0.00607169	0.00465423	0.1775068	-0.0034816732	0.0222852024	-0.0357219405	0.0109462031	-0.0086673316	0.009934455
0.41905699999999996	0.104208	0.31458	-0.013565	0.00635424	0.00455181	0.12442730000000005	0.0003773871	-0.0158181625	-0.037451327	-0.0114134644	0.003988532800000001	-0.0071392183
0.427745	0.171652	0.31591199999999997	-0.013988299999999999	0.00643159	0.00487548	0.11867999999999998	-0.0011318617	-0.0339569767	0.0032459587	0.0087002812	-0.0021750005	-0.0070456524
0.42124300000000003	0.0747928	0.293692	-0.013256	0.00636248	0.00473934	0.17245870000000002	0.0062669298	-0.0108616143	0.0374354581	0.022120957000000004	-0.0203529658	0.0055662042
0.419991	0.10432000000000001	0.30246300000000004	-0.0133466	0.00643159	0.00481475	0.0513061999999999	0.0007786256	0.0168535789	0.0384207011	0.0302320732	0.0023587732000000003	-0.000988212
0.41875500000000004	0.171779	0.342932	-0.0138827	0.00648884	0.00471521	0.14380849999999998	0.0044983854	0.0278208385	0.0328516846	0.0223681364	-0.006302429	0.0166348295
0.42145900000000003	0.12305	0.330131	-0.0137708	0.00662909	0.00472728	0.07744499999999997	0.0016260801	0.0289970805	0.0004667067	0.0222359147	0.0005545474	0.0354665362
0.41898	0.07431469999999997	0.34063499999999997	-0.0136095	0.00691752	0.00473535	0.08460829999999996	-0.0001918243	0.0340117549	-0.024802189900000004	0.0180681929	-0.0023482392000000003	0.0242091301
0.42318199999999995	0.168046	0.39602	-0.0139208	0.00667944	0.00485254	0.18664679999999997	3.2401e-06	0.0104437086	-0.0356119257	0.0050326943	0.005204873400000001	0.0298013094
0.426555	0.0735794	0.37454	-0.0136506	0.00680664	0.00478558	0.1425376	0.0028238039	-0.0179528348	-0.0422232496	-0.006545698000000001	-0.0026209718	0.0205104145
0.41232299999999994	0.0740891	0.385362	-0.0136342	0.00691752	0.00464034	0.03918970000000002	0.001831119	-0.0296264668	-0.0376447176	0.0009173427	0.0006720862	0.0340778621
0.416394	0.145257	0.42502299999999993	-0.0139208	0.00691752	0.00475722	0.13507390000000002	0.0021079776	-0.0319912877	-0.0322413452	-0.006609459399999999	0.0148274175	0.0294996903
0.43416899999999997	0.0843352	0.401206	-0.0139327	0.00698597	0.00480394	0.10886729999999993	-0.0002304666	-0.0498766303	-0.0369780012	-0.0087039239	0.0196997377	0.0142898869
0.417937	0.086852	0.408645	-0.014079399999999999	0.00724329	0.00486466	0.04942480000000008	0.0037217042	-0.0647661784	0.0081699801	-0.0073193228	0.0218861524	-0.0006550861
0.43411700000000003	0.147515	0.419857	-0.0146029	0.00724554	0.00499927	0.12107299999999994	0.0023893494	-0.0459586223	0.038638099999999995	0.0073298974	0.0391769108	-0.016966367
0.434062	0.05963380000000001	0.3985	-0.014269299999999999	0.00730617	0.00502171	0.13012669999999996	0.0039991779	0.0056921887	0.0518575672	0.0180745287	0.0203892955	-0.027044289
